id,description,hierarchy_levels,type
ba2cadad-8d63-4761-9435-adcc034747db,electrolytic passivation procedure,"[['K', 'K07', 'K071', 'K0715']]",altLabels
ba2cadad-8d63-4761-9435-adcc034747db,electrolytic passivation operations,"[['K', 'K07', 'K071', 'K0715']]",altLabels
ba8b530e-8f6f-4667-b734-3358797c0595,EU type-approval,"[['K', 'K10', 'K104', 'K1041']]",altLabels
ba8b530e-8f6f-4667-b734-3358797c0595,automotive homologation,"[['K', 'K10', 'K104', 'K1041']]",altLabels
ba8b530e-8f6f-4667-b734-3358797c0595,Whole Vehicle Type-Approval System,"[['K', 'K10', 'K104', 'K1041']]",altLabels
ba9260ba-1c8d-495e-94f1-f7cab7e73cea,welfare legislation,"[['K', 'K04', 'K042', 'K0421']]",altLabels
ba9260ba-1c8d-495e-94f1-f7cab7e73cea,welfare rules,"[['K', 'K04', 'K042', 'K0421']]",altLabels
ba9260ba-1c8d-495e-94f1-f7cab7e73cea,social security regulations,"[['K', 'K04', 'K042', 'K0421']]",altLabels
ba9260ba-1c8d-495e-94f1-f7cab7e73cea,social security rules,"[['K', 'K04', 'K042', 'K0421']]",altLabels
ba9260ba-1c8d-495e-94f1-f7cab7e73cea,welfare statutes,"[['K', 'K04', 'K042', 'K0421']]",altLabels
ba9260ba-1c8d-495e-94f1-f7cab7e73cea,social security statutes,"[['K', 'K04', 'K042', 'K0421']]",altLabels
ba9260ba-1c8d-495e-94f1-f7cab7e73cea,social security legislation,"[['K', 'K04', 'K042', 'K0421']]",altLabels
ba9260ba-1c8d-495e-94f1-f7cab7e73cea,welfare regulations,"[['K', 'K04', 'K042', 'K0421']]",altLabels
ba9260ba-1c8d-495e-94f1-f7cab7e73cea,social security law,"[['K', 'K04', 'K042', 'K0421']]",altLabels
ba96668e-afbb-46a6-aafc-f366e1b47d87,pieces of imitation jewellery,"[['K', 'K02', 'K021', 'K0214']]",altLabels
ba96668e-afbb-46a6-aafc-f366e1b47d87,fake jewellery,"[['K', 'K02', 'K021', 'K0214']]",altLabels
ba96668e-afbb-46a6-aafc-f366e1b47d87,false jewellery,"[['K', 'K02', 'K021', 'K0214']]",altLabels
ba96668e-afbb-46a6-aafc-f366e1b47d87,piece of imitation jewellery,"[['K', 'K02', 'K021', 'K0214']]",altLabels
ba96668e-afbb-46a6-aafc-f366e1b47d87,imitation jewellery pieces,"[['K', 'K02', 'K021', 'K0214']]",altLabels
ba96668e-afbb-46a6-aafc-f366e1b47d87,ersatz jewellery,"[['K', 'K02', 'K021', 'K0214']]",altLabels
ba96668e-afbb-46a6-aafc-f366e1b47d87,imitation jewelry,"[['K', 'K02', 'K021', 'K0214']]",altLabels
ba98bef0-9c49-478f-b9db-14a4189d7c76,understand written Sanskrit,"[['K', 'K02', 'K023', 'K0231']]",altLabels
bac209e9-d337-4312-9041-17c2e75fa4df,hardware business,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bac209e9-d337-4312-9041-17c2e75fa4df,hardware industry,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bac209e9-d337-4312-9041-17c2e75fa4df,hardware company,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bac209e9-d337-4312-9041-17c2e75fa4df,hardware industries,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bac209e9-d337-4312-9041-17c2e75fa4df,the hardware industry,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bac209e9-d337-4312-9041-17c2e75fa4df,hardware trader,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bac209e9-d337-4312-9041-17c2e75fa4df,hardware manufacture,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bacbf3d2-c151-4911-b376-e664faa313e3,"risks associated to the physical, chemical, biological hazards in food and beverages","[['K', 'K07', 'K072', 'K0721']]",altLabels
bacbf3d2-c151-4911-b376-e664faa313e3,"dangers associated to physical, chemical, biological hazards in food and beverages","[['K', 'K07', 'K072', 'K0721']]",altLabels
bacbf3d2-c151-4911-b376-e664faa313e3,"risks associated to physical, chemical, biological hazards in food and beverages","[['K', 'K07', 'K072', 'K0721']]",altLabels
bacbf3d2-c151-4911-b376-e664faa313e3,"threats associated to physical, chemical, biological hazards in food and beverages","[['K', 'K07', 'K072', 'K0721']]",altLabels
bacbf3d2-c151-4911-b376-e664faa313e3,"risk associated to physical, chemical, biological hazards found in food and beverages","[['K', 'K07', 'K072', 'K0721']]",altLabels
bacbf3d2-c151-4911-b376-e664faa313e3,"problems associated to physical, chemical, biological hazards in food and beverages","[['K', 'K07', 'K072', 'K0721']]",altLabels
badbd33c-3da8-43ae-a504-de388b988f4a,nanomaterial types,"[['K', 'K07', 'K071', 'K0719']]",altLabels
badbd33c-3da8-43ae-a504-de388b988f4a,types of nanomaterials,"[['K', 'K07', 'K071', 'K0719']]",altLabels
badbd33c-3da8-43ae-a504-de388b988f4a,carbon nanotubes,"[['K', 'K07', 'K071', 'K0719']]",altLabels
badbd33c-3da8-43ae-a504-de388b988f4a,nano-scale materials,"[['K', 'K07', 'K071', 'K0719']]",altLabels
badbd33c-3da8-43ae-a504-de388b988f4a,nano-materials,"[['K', 'K07', 'K071', 'K0719']]",altLabels
badbd33c-3da8-43ae-a504-de388b988f4a,nano-objects,"[['K', 'K07', 'K071', 'K0719']]",altLabels
badbd33c-3da8-43ae-a504-de388b988f4a,engineered nanoparticles,"[['K', 'K07', 'K071', 'K0719']]",altLabels
badbd33c-3da8-43ae-a504-de388b988f4a,nanoparticles,"[['K', 'K07', 'K071', 'K0719']]",altLabels
badbd33c-3da8-43ae-a504-de388b988f4a,nanomaterials,"[['K', 'K07', 'K071', 'K0719']]",altLabels
badbd33c-3da8-43ae-a504-de388b988f4a,quantum dots,"[['K', 'K07', 'K071', 'K0719']]",altLabels
badbd33c-3da8-43ae-a504-de388b988f4a,typology of nanomaterials,"[['K', 'K07', 'K071', 'K0719']]",altLabels
baf1fadb-975a-42be-9744-d8ba02304d09,Samurai Web Testing Framework,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bb46675c-6c2c-4a5c-bdf7-9ea3f5dcf332,process of silvering,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bb46675c-6c2c-4a5c-bdf7-9ea3f5dcf332,silvering,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bb46675c-6c2c-4a5c-bdf7-9ea3f5dcf332,coat glass with aluminium,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bb46675c-6c2c-4a5c-bdf7-9ea3f5dcf332,silvering process,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bb46675c-6c2c-4a5c-bdf7-9ea3f5dcf332,coat glass with reflective coating,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bb46675c-6c2c-4a5c-bdf7-9ea3f5dcf332,silvering method,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bb46675c-6c2c-4a5c-bdf7-9ea3f5dcf332,coat glass with silver,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bb46675c-6c2c-4a5c-bdf7-9ea3f5dcf332,create reflective coating,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bb46675c-6c2c-4a5c-bdf7-9ea3f5dcf332,method of silvering,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bb933bf6-e9a6-4dd8-8c88-0d8bacae30a5,wood cut,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bb933bf6-e9a6-4dd8-8c88-0d8bacae30a5,timber cuts,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bb933bf6-e9a6-4dd8-8c88-0d8bacae30a5,wood cuts,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bb933bf6-e9a6-4dd8-8c88-0d8bacae30a5,wood measurements,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bb933bf6-e9a6-4dd8-8c88-0d8bacae30a5,wood sizes,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bb992d83-2d7d-4618-9109-0f0e04881a8e,food products formulation,"[['K', 'K07', 'K072', 'K0721']]",altLabels
bb992d83-2d7d-4618-9109-0f0e04881a8e,food products make up,"[['K', 'K07', 'K072', 'K0721']]",altLabels
bb992d83-2d7d-4618-9109-0f0e04881a8e,food products contents,"[['K', 'K07', 'K072', 'K0721']]",altLabels
bb992d83-2d7d-4618-9109-0f0e04881a8e,food product ingredients,"[['K', 'K07', 'K072', 'K0721']]",altLabels
bb992d83-2d7d-4618-9109-0f0e04881a8e,food product ingredient,"[['K', 'K07', 'K072', 'K0721']]",altLabels
bb99af26-71ff-4dca-bde7-1eb1f6194426,SAP ERP 6.0: Enhancement Packages,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bb99af26-71ff-4dca-bde7-1eb1f6194426,SAP R/2,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bb99af26-71ff-4dca-bde7-1eb1f6194426,SAP R/3 Enterprise Central Component,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bb99af26-71ff-4dca-bde7-1eb1f6194426,SAP R/1,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bb99af26-71ff-4dca-bde7-1eb1f6194426,SAP R/3,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bb99af26-71ff-4dca-bde7-1eb1f6194426,SAP R/3 Enterprise Edition,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bb99af26-71ff-4dca-bde7-1eb1f6194426,SAP R3,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bb99af26-71ff-4dca-bde7-1eb1f6194426,SAP ERP,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bb99af26-71ff-4dca-bde7-1eb1f6194426,SAP S/4 HANA,"[['K', 'K06', 'K061', 'K0613']]",altLabels
bbea4ace-4bac-488d-8675-3286d420e20c,history of street art performances,"[['K', 'K02', 'K021', 'K0213'], ['K', 'K02', 'K022', 'K0222']]",altLabels
bbea4ace-4bac-488d-8675-3286d420e20c,history of street art,"[['K', 'K02', 'K021', 'K0213'], ['K', 'K02', 'K022', 'K0222']]",altLabels
bbea4ace-4bac-488d-8675-3286d420e20c,street art traditions,"[['K', 'K02', 'K021', 'K0213'], ['K', 'K02', 'K022', 'K0222']]",altLabels
bbea4ace-4bac-488d-8675-3286d420e20c,street art history,"[['K', 'K02', 'K021', 'K0213'], ['K', 'K02', 'K022', 'K0222']]",altLabels
bbff1ad2-cdb9-4def-9c16-1d36af146a30,stages of normal development,"[['K', 'K03', 'K031', 'K0313']]",altLabels
bbff1ad2-cdb9-4def-9c16-1d36af146a30,stages of maturation,"[['K', 'K03', 'K031', 'K0313']]",altLabels
bbff1ad2-cdb9-4def-9c16-1d36af146a30,main stages of normal development,"[['K', 'K03', 'K031', 'K0313']]",altLabels
bbff1ad2-cdb9-4def-9c16-1d36af146a30,sequential stages of normal development,"[['K', 'K03', 'K031', 'K0313']]",altLabels
bbff1ad2-cdb9-4def-9c16-1d36af146a30,stage of normal development,"[['K', 'K03', 'K031', 'K0313']]",altLabels
bbff1ad2-cdb9-4def-9c16-1d36af146a30,stages of normal maturation,"[['K', 'K03', 'K031', 'K0313']]",altLabels
bbff1ad2-cdb9-4def-9c16-1d36af146a30,stages of normal developments,"[['K', 'K03', 'K031', 'K0313']]",altLabels
bc038a0a-27af-4d9b-a6b5-93b9d9314d21,types of sawing blades,"[['K', 'K07', 'K071', 'K0715']]",altLabels
bc038a0a-27af-4d9b-a6b5-93b9d9314d21,brands of cutting edges,"[['K', 'K07', 'K071', 'K0715']]",altLabels
bc038a0a-27af-4d9b-a6b5-93b9d9314d21,categories of cutting edges,"[['K', 'K07', 'K071', 'K0715']]",altLabels
bc038a0a-27af-4d9b-a6b5-93b9d9314d21,brands of sawing blades,"[['K', 'K07', 'K071', 'K0715']]",altLabels
bc038a0a-27af-4d9b-a6b5-93b9d9314d21,sawing blades format,"[['K', 'K07', 'K071', 'K0715']]",altLabels
bc038a0a-27af-4d9b-a6b5-93b9d9314d21,cutting edges format,"[['K', 'K07', 'K071', 'K0715']]",altLabels
bc038a0a-27af-4d9b-a6b5-93b9d9314d21,varieties of cutting edges,"[['K', 'K07', 'K071', 'K0715']]",altLabels
bc038a0a-27af-4d9b-a6b5-93b9d9314d21,categories of sawing blades,"[['K', 'K07', 'K071', 'K0715']]",altLabels
bc038a0a-27af-4d9b-a6b5-93b9d9314d21,varieties of sawing blades,"[['K', 'K07', 'K071', 'K0715']]",altLabels
bc05eaf7-8d1f-46e3-8834-9d45c4e92831,regulation of fisheries,"[['K', 'K08', 'K083', 'K0831']]",altLabels
bc05eaf7-8d1f-46e3-8834-9d45c4e92831,scope of fisheries regulation,"[['K', 'K08', 'K083', 'K0831']]",altLabels
bc05eaf7-8d1f-46e3-8834-9d45c4e92831,fisheries legislation,"[['K', 'K08', 'K083', 'K0831']]",altLabels
bc05eaf7-8d1f-46e3-8834-9d45c4e92831,types of fisheries regulation,"[['K', 'K08', 'K083', 'K0831']]",altLabels
bc05eaf7-8d1f-46e3-8834-9d45c4e92831,range of fisheries regulation,"[['K', 'K08', 'K083', 'K0831']]",altLabels
bc05eaf7-8d1f-46e3-8834-9d45c4e92831,scope of fisheries legislation,"[['K', 'K08', 'K083', 'K0831']]",altLabels
bc05eaf7-8d1f-46e3-8834-9d45c4e92831,legislation of fisheries,"[['K', 'K08', 'K083', 'K0831']]",altLabels
bc05eaf7-8d1f-46e3-8834-9d45c4e92831,typology of fisheries legislation,"[['K', 'K08', 'K083', 'K0831']]",altLabels
bc05eaf7-8d1f-46e3-8834-9d45c4e92831,regulation on fisheries,"[['K', 'K08', 'K083', 'K0831']]",altLabels
bc05eaf7-8d1f-46e3-8834-9d45c4e92831,types of fisheries legislation,"[['K', 'K08', 'K083', 'K0831']]",altLabels
bc05eaf7-8d1f-46e3-8834-9d45c4e92831,typology of fisheries regulation,"[['K', 'K08', 'K083', 'K0831']]",altLabels
bc05eaf7-8d1f-46e3-8834-9d45c4e92831,legislation on fisheries,"[['K', 'K08', 'K083', 'K0831']]",altLabels
bc05eaf7-8d1f-46e3-8834-9d45c4e92831,range of fisheries legislation,"[['K', 'K08', 'K083', 'K0831']]",altLabels
bc1a03da-e78c-4956-9dc2-0da70711df80,range of nano-electronics,"[['K', 'K05', 'K053', 'K0533']]",altLabels
bc1a03da-e78c-4956-9dc2-0da70711df80,typology of nanoelectronic devices,"[['K', 'K05', 'K053', 'K0533']]",altLabels
bc1a03da-e78c-4956-9dc2-0da70711df80,range of nanoelectronic devices,"[['K', 'K05', 'K053', 'K0533']]",altLabels
bc1a03da-e78c-4956-9dc2-0da70711df80,types of nano-electronic devices,"[['K', 'K05', 'K053', 'K0533']]",altLabels
bc1a03da-e78c-4956-9dc2-0da70711df80,typology of nano-electronic devices,"[['K', 'K05', 'K053', 'K0533']]",altLabels
bc1a03da-e78c-4956-9dc2-0da70711df80,range of nanoelectronics,"[['K', 'K05', 'K053', 'K0533']]",altLabels
bc1a03da-e78c-4956-9dc2-0da70711df80,types of nanoelectronic devices,"[['K', 'K05', 'K053', 'K0533']]",altLabels
bc1a03da-e78c-4956-9dc2-0da70711df80,typology of nano-electronics,"[['K', 'K05', 'K053', 'K0533']]",altLabels
bc1a03da-e78c-4956-9dc2-0da70711df80,range of nano-electronic devices,"[['K', 'K05', 'K053', 'K0533']]",altLabels
bc1a03da-e78c-4956-9dc2-0da70711df80,types of nano-electronics,"[['K', 'K05', 'K053', 'K0533']]",altLabels
bc1a03da-e78c-4956-9dc2-0da70711df80,typology of nanoelectronics,"[['K', 'K05', 'K053', 'K0533']]",altLabels
bc1a03da-e78c-4956-9dc2-0da70711df80,types of nanoelectronics,"[['K', 'K05', 'K053', 'K0533']]",altLabels
bc1a03da-e78c-4956-9dc2-0da70711df80,nanoelectronics,"[['K', 'K05', 'K053', 'K0533']]",altLabels
bc1a03da-e78c-4956-9dc2-0da70711df80,nano-electronic devices,"[['K', 'K05', 'K053', 'K0533']]",altLabels
bc1a03da-e78c-4956-9dc2-0da70711df80,nano-electronics,"[['K', 'K05', 'K053', 'K0533']]",altLabels
bc28e22e-f1e1-4f60-a9a4-df26c38338dc,metal thermal conductivity,"[['K', 'K07', 'K071', 'K0715']]",altLabels
bc28e22e-f1e1-4f60-a9a4-df26c38338dc,metal conductivity,"[['K', 'K07', 'K071', 'K0715']]",altLabels
bc28e22e-f1e1-4f60-a9a4-df26c38338dc,metal heat conductivity,"[['K', 'K07', 'K071', 'K0715']]",altLabels
bc28e22e-f1e1-4f60-a9a4-df26c38338dc,thermal conductivity of metal,"[['K', 'K07', 'K071', 'K0715']]",altLabels
bc7a6b88-a279-4b6e-ac5e-21666bc51dae,innovation in the nursing field,"[['K', 'K09', 'K091', 'K0913']]",altLabels
bc7a6b88-a279-4b6e-ac5e-21666bc51dae,innovations in nursing,"[['K', 'K09', 'K091', 'K0913']]",altLabels
bc7a6b88-a279-4b6e-ac5e-21666bc51dae,innovative methods in nursing,"[['K', 'K09', 'K091', 'K0913']]",altLabels
bc7a6b88-a279-4b6e-ac5e-21666bc51dae,innovation in nursing,"[['K', 'K09', 'K091', 'K0913']]",altLabels
bc7a6b88-a279-4b6e-ac5e-21666bc51dae,innovative tools in nursing,"[['K', 'K09', 'K091', 'K0913']]",altLabels
bc87f316-b87f-456f-b8bb-0e6efa965999,brands of toy materials,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bc87f316-b87f-456f-b8bb-0e6efa965999,toy materials varieties,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bc87f316-b87f-456f-b8bb-0e6efa965999,types of toy materials,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bc87f316-b87f-456f-b8bb-0e6efa965999,toy material types,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bc87f316-b87f-456f-b8bb-0e6efa965999,categories of toy materials,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bc87f316-b87f-456f-b8bb-0e6efa965999,type of toy material,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bc87f316-b87f-456f-b8bb-0e6efa965999,varieties of toy materials,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bc87f316-b87f-456f-b8bb-0e6efa965999,types of toy material,"[['K', 'K07', 'K072', 'K0722']]",altLabels
bc8b2c74-cce5-497e-85c2-51d3ede632ad,audio-visual product,"[['K', 'K02', 'K021', 'K0211']]",altLabels
bc8b2c74-cce5-497e-85c2-51d3ede632ad,AV products,"[['K', 'K02', 'K021', 'K0211']]",altLabels
bc8b2c74-cce5-497e-85c2-51d3ede632ad,audiovisual products,"[['K', 'K02', 'K021', 'K0211']]",altLabels
bc93e930-3279-4cf0-8a0b-1faeac1c8c51,braiding technics,"[['K', 'K07', 'K072', 'K0723']]",altLabels
bc93e930-3279-4cf0-8a0b-1faeac1c8c51,braiding technology and development,"[['K', 'K07', 'K072', 'K0723']]",altLabels
bc93e930-3279-4cf0-8a0b-1faeac1c8c51,braided fabrics technology,"[['K', 'K07', 'K072', 'K0723']]",altLabels
bc93e930-3279-4cf0-8a0b-1faeac1c8c51,braided fabrics technics,"[['K', 'K07', 'K072', 'K0723']]",altLabels
bc93e930-3279-4cf0-8a0b-1faeac1c8c51,braiding technology,"[['K', 'K07', 'K072', 'K0723']]",altLabels
bc97c755-2174-4d02-adaf-21b8b1863742,environmental aspects of inland waterway transportation,"[['K', 'K05', 'K052', 'K0521']]",altLabels
bc97c755-2174-4d02-adaf-21b8b1863742,environmental considerations in inland waterway transportation,"[['K', 'K05', 'K052', 'K0521']]",altLabels
bc97c755-2174-4d02-adaf-21b8b1863742,ecological aspects of inland waterway transportation,"[['K', 'K05', 'K052', 'K0521']]",altLabels
bc97c755-2174-4d02-adaf-21b8b1863742,environmental aspects of navigating inland waterways,"[['K', 'K05', 'K052', 'K0521']]",altLabels
bc97c755-2174-4d02-adaf-21b8b1863742,environmental elements of inland waterway transportation,"[['K', 'K05', 'K052', 'K0521']]",altLabels
bc97c755-2174-4d02-adaf-21b8b1863742,ecological impact of inland waterway transportation,"[['K', 'K05', 'K052', 'K0521']]",altLabels
bc97c755-2174-4d02-adaf-21b8b1863742,ecological considerations in inland waterway transportation,"[['K', 'K05', 'K052', 'K0521']]",altLabels
bc97c755-2174-4d02-adaf-21b8b1863742,impact of navigating inland waterways on environment,"[['K', 'K05', 'K052', 'K0521']]",altLabels
bc97c755-2174-4d02-adaf-21b8b1863742,environmental facets of inland waterway transportation,"[['K', 'K05', 'K052', 'K0521']]",altLabels
bc9f3c50-ff9f-42b5-a2e9-c388779c707b,tracking principle,"[['K', 'K08', 'K082', 'K0821']]",altLabels
bc9f3c50-ff9f-42b5-a2e9-c388779c707b,tracking methods,"[['K', 'K08', 'K082', 'K0821']]",altLabels
bc9f3c50-ff9f-42b5-a2e9-c388779c707b,tracking approaches,"[['K', 'K08', 'K082', 'K0821']]",altLabels
bc9f3c50-ff9f-42b5-a2e9-c388779c707b,tracking principles,"[['K', 'K08', 'K082', 'K0821']]",altLabels
bc9f3c50-ff9f-42b5-a2e9-c388779c707b,tracing principles,"[['K', 'K08', 'K082', 'K0821']]",altLabels
bc9f3c50-ff9f-42b5-a2e9-c388779c707b,tracking concepts,"[['K', 'K08', 'K082', 'K0821']]",altLabels
bc9f3c50-ff9f-42b5-a2e9-c388779c707b,animal tracking,"[['K', 'K08', 'K082', 'K0821']]",altLabels
bcadc519-00f4-43bc-9373-054f4ac717cb,mean-variance analysis,"[['K', 'K04', 'K041', 'K0412']]",altLabels
bcadc519-00f4-43bc-9373-054f4ac717cb,MPT,"[['K', 'K04', 'K041', 'K0412']]",altLabels
bcadc519-00f4-43bc-9373-054f4ac717cb,modern portfolio theory,"[['K', 'K04', 'K041', 'K0412']]",altLabels
bcd2698e-7862-4f08-a3d1-7b3d5c4de999,food service tasks,"[['K', 'K10', 'K101', 'K1013']]",altLabels
bcd2698e-7862-4f08-a3d1-7b3d5c4de999,food service,"[['K', 'K10', 'K101', 'K1013']]",altLabels
bcd2698e-7862-4f08-a3d1-7b3d5c4de999,food service operations,"[['K', 'K10', 'K101', 'K1013']]",altLabels
bcd2698e-7862-4f08-a3d1-7b3d5c4de999,food service activities,"[['K', 'K10', 'K101', 'K1013']]",altLabels
bcd2698e-7862-4f08-a3d1-7b3d5c4de999,food services operations,"[['K', 'K10', 'K101', 'K1013']]",altLabels
bcd2698e-7862-4f08-a3d1-7b3d5c4de999,food service functions,"[['K', 'K10', 'K101', 'K1013']]",altLabels
bcd2698e-7862-4f08-a3d1-7b3d5c4de999,food service operation,"[['K', 'K10', 'K101', 'K1013']]",altLabels
bcfe38c7-7495-4cbc-894b-e321e3a30717,Taiji,"[['K', 'K09', 'K091', 'K0917']]",altLabels
bcfe38c7-7495-4cbc-894b-e321e3a30717,tai chi,"[['K', 'K09', 'K091', 'K0917']]",altLabels
bcfe38c7-7495-4cbc-894b-e321e3a30717,tai-chi chuan,"[['K', 'K09', 'K091', 'K0917']]",altLabels
bcfe38c7-7495-4cbc-894b-e321e3a30717,taijiquan,"[['K', 'K09', 'K091', 'K0917']]",altLabels
bcfe38c7-7495-4cbc-894b-e321e3a30717,Chinese martial art form,"[['K', 'K09', 'K091', 'K0917']]",altLabels
bcfe38c7-7495-4cbc-894b-e321e3a30717,T'ai chi ch'uan,"[['K', 'K09', 'K091', 'K0917']]",altLabels
bcfe38c7-7495-4cbc-894b-e321e3a30717,tai-chi,"[['K', 'K09', 'K091', 'K0917']]",altLabels
bd0e1723-ecd4-418a-9e76-b2539b75e660,sport activities,"[['K', 'K10', 'K101', 'K1014']]",altLabels
bd0e1723-ecd4-418a-9e76-b2539b75e660,sporting activities,"[['K', 'K10', 'K101', 'K1014']]",altLabels
bd0e1723-ecd4-418a-9e76-b2539b75e660,sport events,"[['K', 'K10', 'K101', 'K1014']]",altLabels
bd0e1723-ecd4-418a-9e76-b2539b75e660,sports events,"[['K', 'K10', 'K101', 'K1014']]",altLabels
bd0e1723-ecd4-418a-9e76-b2539b75e660,sporting events,"[['K', 'K10', 'K101', 'K1014']]",altLabels
bd14968e-e409-45af-b362-3495ed7b10e0,cloud computing,"[['K', 'K06', 'K061', 'K0612']]",altLabels
bd14968e-e409-45af-b362-3495ed7b10e0,cloud technologies,"[['K', 'K06', 'K061', 'K0612']]",altLabels
bd3f0b14-fd20-4b7c-81e8-a8fe6fbd8c8d,science of forecasting maritime weather,"[['K', 'K05', 'K053', 'K0532']]",altLabels
bd3f0b14-fd20-4b7c-81e8-a8fe6fbd8c8d,forecasting maritime weather,"[['K', 'K05', 'K053', 'K0532']]",altLabels
bd3f0b14-fd20-4b7c-81e8-a8fe6fbd8c8d,field of maritime meteorology,"[['K', 'K05', 'K053', 'K0532']]",altLabels
bd3f0b14-fd20-4b7c-81e8-a8fe6fbd8c8d,science of maritime meteorology,"[['K', 'K05', 'K053', 'K0532']]",altLabels
bd3f0b14-fd20-4b7c-81e8-a8fe6fbd8c8d,principles of maritime meteorology,"[['K', 'K05', 'K053', 'K0532']]",altLabels
bd3f0b14-fd20-4b7c-81e8-a8fe6fbd8c8d,maritime meteorology,"[['K', 'K05', 'K053', 'K0532']]",altLabels
bd3f0b14-fd20-4b7c-81e8-a8fe6fbd8c8d,maritime weather forecasting,"[['K', 'K05', 'K053', 'K0532']]",altLabels
bd3f0b14-fd20-4b7c-81e8-a8fe6fbd8c8d,science of maritime weather forecasting,"[['K', 'K05', 'K053', 'K0532']]",altLabels
bd698bbe-7003-4508-b422-46c2ff4d5e95,business strategy concepts,"[['K', 'K04', 'K041', 'K0413']]",altLabels
bd770b66-679d-4304-a148-6b17e026a1cb,shiatsu massage therapy,"[['K', 'K09', 'K091', 'K0915']]",altLabels
